tmdb_id,title,original_title,release_date,origin_country,language,genres,keywords,runtime,short_summary,tagline,status,budget,revenue,production_companies,production_countries,poster_url,backdrop_url,homepage,trailer_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count
1377946,Match Fixing - The Nation At Stake,Match Fixing - The Nation At Stake,2025-01-10,IN,hi,Drama,,,A secret war was hatched. A fake narrative took shape. A nation was deceived. Unveil a shocking conspiracy that shook the country.,,Released,,,Artarena Creations,India,https://image.tmdb.org/t/p/w500/szmEGYLFC7caihW0qrOoWgcMn5c.jpg,https://image.tmdb.org/t/p/original/87ZUdRVa2WzZqtOceYrbLIg5uy.jpg,,,tt34038181,Q131428405,,,,,,,1.81,10.0,1
653457,Mimi,मिमी,2021-07-26,IN,hi,"Comedy, Drama","surrogate mother, based on movie",132,"An aspiring actress in a small town in Rajasthan agrees to bear a child for a visiting couple seeking a surrogate mother, but her experience takes an unexpected turn when they refuse to have the child anymore.",Nothing like what you're expecting!,Released,,,"Maddock Films, Jio Studios",India,https://image.tmdb.org/t/p/w500/AtCUHSf5sG31FL0vugxplft5FXW.jpg,https://image.tmdb.org/t/p/original/2rEKlVBqUoKGwjIRJsCrEluuIoH.jpg,http://www.netflix.com/title/81267360,https://www.youtube.com/watch?v=_sc3HyeNxPs,tt10895576,Q85785582,,,,,,,2.12,6.9,93
695962,Bhool Bhulaiyaa 2,भूल भुलैया 2,2022-05-20,IN,hi,"Horror, Comedy",sequel,143,"When strangers Reet and Ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit who has been trapped for eighteen years.",The Haunting Comedy is Back,Released,8400000,32000000,"Cine1 Studios, T-Series",India,https://image.tmdb.org/t/p/w500/fw0oMHiMt9qOuKEJEmzFiCNAnXc.jpg,https://image.tmdb.org/t/p/original/4anJikUop9pepyORUH8IpNdhbqq.jpg,https://www.netflix.com/in/title/81243747,,tt6455162,Q67200799,,,,,,,1.82,6.2,88
1547712,Band Melam,బ్యాండ్ మేళం,2026-03-26,IN,te,"Romance, Drama",,141,"Giri and Raaji grew up together in a small village; their love and bonding also grew, but changing fortunes and misunderstandings drove them and their families apart. While Raaji moves ahead with her studies, Giri searches for his path through music with his village band. Life takes them in completely different directions until circumstances bring them face to face again. What really unfolds between them forms the rest of the story.",Every Beat has an Emotion,Released,,,Kona Film Corporation,India,https://image.tmdb.org/t/p/w500/4hdgEE7GLj0JLP0q0GXwslG3s7C.jpg,https://image.tmdb.org/t/p/original/vAiJxJDd6qqq0mYJnhtElS3uSwV.jpg,,,tt38355298,,,,,,,,2.15,0.0,1
1427157,My Lord,மை லார்ட்,2026-02-13,IN,ta,"Drama, Thriller",,148,"A man and his wife battle bureaucracy after being wrongly declared dead, while he confronts a kidney trafficking ring connected to corrupt politicians that destroyed his life.",,Released,,,Olympia Movies,India,https://image.tmdb.org/t/p/w500/4KeSDSdO327dOYcjbkeQPJ9c73I.jpg,https://image.tmdb.org/t/p/original/adPrTplMWMBbMNGvhssFgPcCDpP.jpg,,,tt32864368,,,,,,,,2.16,0.0,0
1000438,Emergency,इमरजेंसी,2025-01-17,IN,hi,"Drama, History, War","propaganda, 1970s, manipulation, controversy, biography, based on true story, female politician, government conspiracy, emergency, indian politics, political drama, farcical, box office flop, indian film, bollywood",147,"Based on true events that unfolded in 1975, the film chronicles incidents that took place under the leadership of Indira Gandhi, one of the most powerful women in Indian history.",,Released,,,"Manikarnika Films, Zee Studios",India,https://image.tmdb.org/t/p/w500/yp5eg70g6LaZoBiApOv9oerzvvX.jpg,https://image.tmdb.org/t/p/original/gOAQCgRvwWgu9FyYySxHQG9Wf84.jpg,,https://www.youtube.com/watch?v=UZwHMnFv1l0,tt21279420,Q115945804,,,,,,,2.45,3.8,6
1427822,Valathu Vashathe Kallan,വലത് വശത്തെ കള്ളൻ,2026-01-30,IN,ml,"Crime, Thriller, Drama",,135,A police officer being investigated for his role in a woman’s death rushes to save his son from her vengeful father.,Confession of a broken soul,Released,,,August Cinema,India,https://image.tmdb.org/t/p/w500/ko4cEKcBHcCNbGok2YxnlD4u16N.jpg,https://image.tmdb.org/t/p/original/uLwMsMHXPXzfk8OkohiFzwhTZT4.jpg,,,tt37049996,,,,,,,,1.68,4.0,2
1120762,Robinhood,రాబిన్‌హుడ్,2025-03-28,IN,te,Action,,150,"Ram, a modern-day Robin Hood, is a master thief who unexpectedly finds himself switching sides. When fate forces him to become the personal security officer for Neera, a rollercoaster ride of action, comedy, and unexpected twists follows.",All Indians are my brothers & sisters ...,Released,,,"Mythri Movie Makers, CineSpare","India, Bangladesh",https://image.tmdb.org/t/p/w500/zeH5oAM1A3zgXbvQ3L9GiDs3ldQ.jpg,https://image.tmdb.org/t/p/original/q1vULesWRw5h0rlsEGqTNh3FT1R.jpg,,https://www.youtube.com/watch?v=NfsTxYtBiWg,tt27171077,,,,,,,,2.41,5.3,9
1007074,Jigarthanda DoubleX,ஜிகர்தண்டா டபுள்X,2023-11-10,IN,ta,"Action, Drama, Comedy","attachment to nature, gangster, filmmaking, aspiring actor, tribal people, aspiring artist, caste politics, baby elephant, aspiring director, film within a film, elephant rescue, caste violence, nature and people, police violence",172,A notorious gangster is incited to transform into a film hero and opts for a filmmaker and their project descends into a scenario they had never anticipated.,A Pandyaa Western Story,Released,,,"Stone Bench Creations, Five Star Creations, Invenio Origin",India,https://image.tmdb.org/t/p/w500/rlPTdgLfgsSv8WiQXRZ2AVIDwAi.jpg,https://image.tmdb.org/t/p/original/rVrflERUtklZ3xpCERzNogBwAMD.jpg,,https://www.youtube.com/watch?v=ClpPFQZMzds,tt24226474,Q118903242,,,,,,,2.09,7.6,55
921711,Tamil Rockers,தமிழ் ராக்கர்ஸ்,2021-12-31,IN,ta,"Comedy, Thriller",,98,4 Major characters running for the Money facing more challenges by forgetting the fact that it's not the decision of money to reach human.,,Released,,,Jaswanth Super Cinemas,India,https://image.tmdb.org/t/p/w500/hOoMQIANxXhRUPkrtSYHYuZaFSm.jpg,https://image.tmdb.org/t/p/original/zBzH8K8T9TGzle7bJHCkxssKkhB.jpg,,,tt15135188,,,,,,,,2.64,4.0,2
664332,Gangubai Kathiawadi,गंगूबाई काठियावाड़ी,2022-02-24,IN,hi,"Crime, Drama, History","based on novel or book, biography",157,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",Mafia Queen.,Released,12000000,25300000,"Bhansali Productions, Pen Studios",India,https://image.tmdb.org/t/p/w500/wHPEKlzg7CaJFCjWlMdZKpCRIDl.jpg,https://image.tmdb.org/t/p/original/zUioX7v6GBZm2TKySkpxitQuPtx.jpg,,https://www.youtube.com/watch?v=N1ZwRv3vJJY,tt10083340,Q85762670,,,,,,,2.67,7.5,185
1291198,55,Harami,2025-07-31,IN,hi,Thriller,"pickpocket, orphan, gang member, mumbai",,"An organized pick pocketing gang names their members after numbers.  55, an orphan teenage pickpocket working in the streets of Mumbai, embarks on a life-alerting journey when he’s being confronted by the daughter of one of his victims.",,Released,,,"Scott Free Productions, FilmSharks International",India,https://image.tmdb.org/t/p/w500/8Zig074jWJXLxAjgmNcKpgoPOJ7.jpg,https://image.tmdb.org/t/p/original/s70NCRKc9sdneCskBDNdZJopwIW.jpg,,https://www.youtube.com/watch?v=qoBlj68u8rM,tt34497070,,,,,,,,2.42,8.7,6
869760,Hanu-Man,హను-మాన్,2024-01-11,IN,te,"Fantasy, Action, Comedy, Science Fiction","hanuman, prasanth varma cinematic universe",159,"In a small village, Hanumanthu, a petty thief, finds a mysterious gem, that gives him god-like powers. Will he succeed in keeping these powers from falling into the wrong hands and save his village?",The Most Powerful Superhero In The Universe,Released,4809416,,Primeshow Entertainment,India,https://image.tmdb.org/t/p/w500/m1zq48rWSXxplzoJR8YtbXWnnHM.jpg,https://image.tmdb.org/t/p/original/evUpfs4dw7AuZ5k8dkePVMFSg0T.jpg,,https://www.youtube.com/watch?v=2IXNyRSXQuw,tt15433956,Q108940313,,,,,,,2.04,6.6,36
1112564,Vaa Vaathiyaar,வா வாத்தியார்,2026-01-14,IN,ta,"Comedy, Action",black comedy,129,"After being raised as the reincarnation of a famous actor, a man finds himself clashing with his grandfather's expectations of him.",,Released,,,Studio Green,India,https://image.tmdb.org/t/p/w500/47uIUf9KCfDzxQXixw8lrvYl8C8.jpg,https://image.tmdb.org/t/p/original/qPNIwdR3y965KMsiweyuXdjDRXR.jpg,,,tt26234108,,,,,,,,2.25,4.7,7
803666,Salute,സല്യൂട്ട്,2022-01-14,IN,ml,"Action, Crime, Thriller",,145,"Committed and fiery, Sub Inspector Aravind Karunakaran is obliged to be part of an investigation where an innocent man Murali is deliberately being set up for the murder of a middle-aged couple. Fearing the consequences of revealing that they had deliberately framed Murali, the team refuses to investigate it further and let go of the man that they had arrested. Will they find the one responsible?",LIES - TRUTH - JUSTICE,Released,,,Wayfarer Films,India,https://image.tmdb.org/t/p/w500/1rTESlmFExGj4YViSVo9QYIqr9x.jpg,https://image.tmdb.org/t/p/original/7at7nFWi1FDS2wGDZberXunAfZG.jpg,https://www.sonyliv.com/movies/salute--1000165132?watch=true,,tt13978658,,,,,,,,2.69,7.2,29
799177,Bhediya,भेड़िया,2022-11-25,IN,hi,"Horror, Comedy","werewolf, monster movie, creature comedy, maddock horror comedy universe (mhcu)",156,"Inspired by legendary folklore rooted in Arunachal Pradesh, Bhediya tells the story of Bhaskar, a man who gets bitten by a mythical wolf and begins to transform into the creature himself. As Bhaskar and his ragtag buddies try to find answers, he is worried that the monster in him will wipe out human existence in the local town.",Jungle mein Kaand,Released,7100000,11000000,"Maddock Films, Jio Studios",India,https://image.tmdb.org/t/p/w500/iZtq44ZmxBW0E3tAeLG6UdJe9aj.jpg,https://image.tmdb.org/t/p/original/4YJ28KoOb5ViUzhqurdcWIFa7M0.jpg,,https://www.youtube.com/watch?v=d_BPlvbw_ok,tt14099334,Q106348441,,,,,,,1.99,6.9,66
1051023,Murder Mubarak,मर्डर मुबारक,2024-03-15,IN,hi,"Comedy, Crime, Thriller","based on novel or book, mysterious killer, murder mystery, idle rich, mystery killings",142,"When a gym trainer is murdered at an elite Delhi club, a wily investigator unravels the sordid secrets of its ultrarich members to find the killer.",Secrets they all will kill for,Released,,,Maddock Films,India,https://image.tmdb.org/t/p/w500/joU5VihgUvkhyPnhzxfjmWk32rd.jpg,https://image.tmdb.org/t/p/original/mw6ucZfre773Fb1BSSsvsvV8a9m.jpg,https://www.netflix.com/title/81572875,https://www.youtube.com/watch?v=mquDaCVVeGg,tt27028399,Q124030529,,,,,,,1.62,6.3,54
915831,"Monica, O My Darling","मोनिका, ओ माय डार्लिंग",2022-11-11,IN,hi,"Crime, Comedy, Drama, Mystery, Thriller",,129,"A slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing — not even death — is what it seems to be.",,Released,,,Matchbox Shots,India,https://image.tmdb.org/t/p/w500/3iX8wpLgkx83jCLNR03nW4lpaP2.jpg,https://image.tmdb.org/t/p/original/szov0Tr05mP7rKHlG2VYyWh33wx.jpg,http://www.netflix.com/title/81444027,https://www.youtube.com/watch?v=R6HWTqbPR0I,tt15128068,Q112274220,,,,,,,1.97,7.0,101
679045,Shakuntala Devi,शकुंतला देवी,2020-07-31,IN,hi,"Drama, Family, Comedy",,127,Based on the life of Shakuntala Devi who is a well-known mathematical genius and calculating progidy from India. She has been nicknamed 'Human Computer' because of her extraordinary talent and skill in solving complex mathematical problems without any mechanical aid.,Human Computer,Released,,,"Abundantia Entertainment, Sony Pictures Networks Productions, Mutant Films",India,https://image.tmdb.org/t/p/w500/8KBmoMHfdrjednxWAvkh7ARhrRJ.jpg,https://image.tmdb.org/t/p/original/6vno6PtfMenTlHPrCRmg6DZFROb.jpg,,,tt10964468,Q84195189,,,,,,,1.65,6.5,38
1045931,Crew,Crew,2024-03-29,IN,hi,Comedy,"heist, comedy thriller, cabin crew",124,Three ordinary air hostesses from Mumbai embark on a journey to pursue their dreams but find themselves caught up in unexpected misfortunes.,Risk it. Fake it. Steal it.,Released,,,"Balaji Motion Pictures, Anil Kapoor Film & Communication Network",India,https://image.tmdb.org/t/p/w500/8mnCtQngfhYt0W0BmkrCePutmvy.jpg,https://image.tmdb.org/t/p/original/fAMUZbFs9tDqOCzqaa7tTEoqQwG.jpg,,https://www.youtube.com/watch?v=LH6sHR86t-M,tt21383812,Q124656178,,,,,,,2.15,6.7,72
1068452,Hi Nanna,హాయ్ నాన్న,2023-12-07,IN,te,"Drama, Family, Romance",,155,"Six-year-old Mahi, a spirited child with cystic fibrosis, shares a deep yet complex bond with her father, Viraj, a dedicated single parent and successful fashion photographer. Her curiosity about her absent mother leads to a journey of discovery when she runs away with her loyal dog, Pluto. A chance encounter with a kind woman named Yashna sparks unexpected revelations, intertwining their lives in ways they never anticipated. Set against a backdrop of love, sacrifice, and redemption, Mahi’s stor",,Released,7819000,9184966,Vyra Entertainments,India,https://image.tmdb.org/t/p/w500/hhMLtq9m1aK0dpY9Wcq26XeDH2z.jpg,https://image.tmdb.org/t/p/original/2vxKa3gMHc84O1iHRkslqeHSsxE.jpg,,https://www.youtube.com/watch?v=3Ld05Om2UWs,tt25433734,Q123169099,,,,,,,3.61,7.8,62
784651,Fighter,फाइटर,2024-01-24,IN,hi,"Action, Drama","helicopter, airplane, fighter pilot, helicopter pilot, kashmir conflict, behind enemy lines, jet fighter pilot, military, retaliation, armed conflict, kashmir, fighter pilots, india pakistan border, military aviation, military pilots",167,"As India faces a militant attack in Kashmir, the country’s best combat aviators join forces under a reckless yet brilliant squadron leader to form 'Air Dragons', faces mortal dangers and their inner demons.",,Released,30069500,43160558,"Marflix Pictures, Viacom18 Studios, Prime Focus",India,https://image.tmdb.org/t/p/w500/zqFuriKJ6pYDvf72kXNLONnuE8k.jpg,https://image.tmdb.org/t/p/original/vcc6NDwsMwNrwHgVuI9lGdWJLB8.jpg,,https://www.youtube.com/watch?v=lAVYll_wBeY,tt13818368,Q114889877,FighterTheMovie,https://www.instagram.com/FighterTheMovie/,,,,,3.44,6.2,154
949229,Leo,லியோ,2023-10-18,IN,ta,"Action, Crime, Thriller","leo, vijay beast, suspenseful, excited, exhilarated, lcu, thalapathy vijay, vijay leo, lokesh cinematic universe (lcu)",163,"Parthiban, a cafe owner, lives with his family in Himachal Pradesh. Things take an absurd turn for him when he gets in the way of a drug cartel.",Bloody Sweet!,Released,42219285,71772785,"Seven Screen Studios, The Route",India,https://image.tmdb.org/t/p/w500/t1oAdt8JjUs4sHEBvE8fKtjV7er.jpg,https://image.tmdb.org/t/p/original/MSNYxWe4u4en9vQ3oZIKQWKYHu.jpg,,https://www.youtube.com/watch?v=FZYhL_bVQUQ,tt15654328,Q116536092,,,,,,,3.56,6.8,123
587412,K.G.F: Chapter 2,ಕೆ.ಜಿ.ಎಫ್: Chapter 2,2022-04-14,IN,kn,"Action, Thriller, Adventure, Crime","undercover, sequel, one man army, action hero",168,"The blood-soaked land of Kolar Gold Fields (KGF) has a new overlord now - Rocky, whose name strikes fear in the heart of his foes. His allies look up to Rocky as their Savior, the government sees him as a threat to law and order; enemies are clamoring for revenge and conspiring for his downfall. Bloodier battles and darker days await as Rocky continues on his quest for unchallenged supremacy.",The World Is My Territory,Released,13000000,90410749,"Hombale Films, Vaaraahi Chalana Chitram",India,https://image.tmdb.org/t/p/w500/khNVygolU0TxLIDWff5tQlAhZ23.jpg,https://image.tmdb.org/t/p/original/nsV5Mfi9FAV4w8eDsdr7uqVswOk.jpg,,https://www.youtube.com/watch?v=Qah9sSIXJqk,tt10698680,Q67200663,kgfmovie,https://www.instagram.com/kgfmovie/,KGFTheFilm,https://twitter.com/KGFTheFilm,kgfmovie,https://www.facebook.com/kgfmovie,3.43,7.4,198
1604783,Mission Muh Dikhayi,मिशन मुँह दिखाई,2025-08-30,IN,hi,"Family, Comedy, Drama",,53,"Mission Muh Dikhayi follows Anjana, a modern woman who marries Devesh, an engineer from Delhi. Two days later, the Muh Dikhayi ritual ignites culture clash, emotional conflict, and a struggle between modern values and tradition.",,Released,,,"Titahari Entertainment, The Asstag",,https://image.tmdb.org/t/p/w500/mq7lwaiQTsl8vC2hsT7RClfrJkQ.jpg,https://image.tmdb.org/t/p/original/op4LeiwsiQOsy6a6SxCHvf6YiiY.jpg,,https://www.youtube.com/watch?v=5tY24sfzNeM,tt38063392,,,,,,,,3.73,0.0,0
1153399,Coolie,கூலி,2025-08-13,IN,ta,"Action, Thriller, Crime","criminal underworld, hidden past",170,"Deva, once living a quiet life, is shaken when his close friend dies under suspicious circumstances. Determined to uncover the truth, he infiltrates a powerful gang operating in the shadows. As he investigates, Deva becomes entangled in a dangerous web of crime, betrayal, and secrets from his own past, forcing him to confront powerful enemies while protecting the ones he loves.",,Released,43000000,57917990,Sun Pictures,India,https://image.tmdb.org/t/p/w500/kr36awqmziEI5mfUElsHB0pj9zP.jpg,https://image.tmdb.org/t/p/original/bLn0CPzrrqFLicjNTgrzaIyE0gZ.jpg,,,tt27441481,Q127118132,,,,,,,3.47,6.3,77
