tmdb_id,show_title,season_number,season_name,air_date,episode_count,overview,poster_url,season_id
204074,Tanaav,2,Season 2,2024-09-05,12,,https://image.tmdb.org/t/p/w500/AjCMaM3PRo1YNo2yUeHlM8zO11K.jpg,400609
248065,Big Girls Don't Cry,1,Season 1,2024-03-14,7,"A new girl joins, old friends re-unite, and adventures ensue as another term begins at the all-girls boarding school nestled in the hills. Welcome to Vandana Valley!",https://image.tmdb.org/t/p/w500/iQOGx0p42OPllFh8IIXeLKrGUQC.jpg,382056
282836,Ekaki,1,Ekaki,2025-11-27,5,,https://image.tmdb.org/t/p/w500/5ryw9yNmUuc0keQFmttDD2NByTL.jpg,439417
130708,Couple Goals,1,Season 1,2021-02-13,3,"Couple Goals is a story of Mahi and Rishi who decides to get married after 8 months of dating.  After moving into their new house in Mayur Vihar, Delhi, are now experiencing modern-day relationship & finding themselves in contemporary Delhi.",https://image.tmdb.org/t/p/w500/1r7eK9nJ3uU2ZqAZ7kkRsmfY22S.jpg,204995
130708,Couple Goals,2,Season 2,2021-06-23,3,"Couple Goals Season 2 is a story of Barkha and Anirudh, who have sold their place and have opened a Café. Struggling to create a perfect work-life balance, their journey is about making their dream café work by going through all the ups and downs together.",,205940
130708,Couple Goals,3,Season 3,2022-04-22,4,"The series tells the story of Ayush (played by Akaash), a happy-go-lucky boy from Kanpur, and Jenny, the firebrand girl from the city. The two study in the same college but belong to different cultural societies. They meet and start developing a liking for each other but their story takes an excitin",https://image.tmdb.org/t/p/w500/i9EtprkmFre7EzKVHXfh3iAzv5h.jpg,283248
130708,Couple Goals,4,Season 4,2023-02-07,4,"The latest season of Couple Goals captures the ups and downs of their relationship and follows their journey through college. The show starts on the note of a college competition where the protagonist Ayush unintentionally hampers his girlfriend Jenny's performance, resulting in her hitting an obsta",https://image.tmdb.org/t/p/w500/jFRBH38LFHBtXWQR5FSjdyiuZOa.jpg,328910
104429,Kasak,1,Part 1,2020-06-05,11,"A nurse who helped many, when courageously protested against corrupt medical procedures, had to strive for justice. She was mercilessly raped and asphyxiated which resulted her lifetime ailment and bed confinement. Who was responsible for this horrifying brutality? Will she continue protesting or gi",https://image.tmdb.org/t/p/w500/uBXm5x7CFrANW9w8IN1ICfBngyL.jpg,152798
205027,Farzi Mushaira,1,Season 1,2022-06-29,8,,https://image.tmdb.org/t/p/w500/w0ksdyHDLyxfL7ogwvXMrpUGbw2.jpg,299018
205027,Farzi Mushaira,2,Season 2,2022-10-13,8,,https://image.tmdb.org/t/p/w500/y7syO0kny3xtcuTfChhpmohCRV0.jpg,314825
205027,Farzi Mushaira,3,Season 3,2023-01-13,8,,https://image.tmdb.org/t/p/w500/4nazNpyiNP3XQw5aWkvLhvJcGD1.jpg,325745
205027,Farzi Mushaira,4,Specials,2023-07-01,6,,,424379
131621,Cartel,1,Season 1,2021-08-20,14,,https://image.tmdb.org/t/p/w500/ibdI6C4aRi9wezKQVcn4T6JR2ep.jpg,206731
120112,Mehndi Hai Rachne Waali,1,Season 1,2021-02-15,246,,,184466
213895,The Railway Men - The Untold Story of Bhopal 1984,1,Season 1,2023-11-18,4,"After a deadly gas leaks from a factory in Bhopal, brave railway workers risk their lives to save others in the face of an unspeakable disaster.",https://image.tmdb.org/t/p/w500/ejgoT5zhvltxfjFb9mS4ykjPFFG.jpg,315363
249766,Daldal,1,Season 1,2026-01-30,7,"Rita Ferreira, the youngest DCP of the Mumbai Crime Branch, must battle a patriarchal mindset at work and her own impostor syndrome as she embarks on an investigation that puts her on a collision course with a cold-blooded killer.",https://image.tmdb.org/t/p/w500/wvAwkKeIs7bkb6EJAYRzpANhfxM.jpg,384786
249601,Very Parivarik,0,Specials,2024-05-10,7,,https://image.tmdb.org/t/p/w500/58txV8WekOt8nQba2YA6na6GTak.jpg,394154
249601,Very Parivarik,1,Season 1,2024-03-22,10,"Presenting TVF's First Weekly Show - Very Parivarik with episodes as long as your lunch breaks. Gather your family (or not, we won't judge!) for a dose of entertainment you never knew you needed, because the chaos is about to begin",https://image.tmdb.org/t/p/w500/cCiijdfM2yjpBXKPM7tsNLlTRKN.jpg,384562
249601,Very Parivarik,2,Season 2,2025-05-12,10,We’re back to destroy your regularly scheduled boredom with Very Parivarik Season 2. This family loves each other...conditionally!,https://image.tmdb.org/t/p/w500/gre7aeNVZTH0qtvxw4qusSnkqOj.jpg,454987
250820,Madness Machayenge - India Ko Hasayenge,1,Season 1,2024-03-09,32,,https://image.tmdb.org/t/p/w500/aI5vH0SYSpdhDFqELxfJru8tFsF.jpg,386557
205464,Dr. Arora,1,Season 1,2022-07-22,8,,https://image.tmdb.org/t/p/w500/1aCN1fkxwAzfEIjBsJfXdNrW5P.jpg,299857
253777,Murder in Mahim,1,Season 1,2024-05-10,8,,https://image.tmdb.org/t/p/w500/g0Mlwzw5IulZQtm7ZGos3MRHS63.jpg,392567
195797,Spy Bahu,1,Season 1,2022-03-14,143,,,284522
247829,IC 814: The Kandahar Hijack,1,Season 1,2024-08-29,6,"Based on real events, this gripping series directed by Anubhav Sinha (“Article 15”) chronicles the longest hijack in the history of Indian aviation.",https://image.tmdb.org/t/p/w500/u8b8sdWzzvAIKjTBGh9aCio6hU6.jpg,381668
236445,Campus Beats,1,Season 1,2023-09-20,10,"What starts as an agenda to get closure for her past, a GenZ girl uncovers the uniting factor of her entire generation, their rebellion against injustice and in the process experiences the real meaning of friendship, love(College romance) , freedom and passion.",https://image.tmdb.org/t/p/w500/ajUqZOd8CRL5k5lOkQDxAI0HSBT.jpg,359664
236445,Campus Beats,2,Season 2,2023-10-19,10,"Season 2 takes the journey of Netra ahead where as she tries to solve the mystery of her past, she would forge new friendships and take on new challenges in the dance crew. An unlikely ally comes in form of Ishaan as their love story begins much to Rihanna’s dismay. But will this relationship withst",https://image.tmdb.org/t/p/w500/7CC1ChidAqqumPB2Tshks7I60BI.jpg,361373
236445,Campus Beats,3,Season 3,2023-12-04,10,"Season 3 sets the stage for the finale for Netra’s story in this chapter where she uncovers the mystery of her past but at a personal cost. This season takes Ishaan Netra love story to a peak. New alliances, mysteries and enemies reveal themselves especially with Rihanna realizing her love for Ishaa",https://image.tmdb.org/t/p/w500/z2VNAWqHo4sWyOcYUtcol7CnWUJ.jpg,368930
236445,Campus Beats,4,Season 4,2024-11-19,15,"After Ishaan and Netra's fallout, MAD turns fame-driven, losing its true dance essence. The clash between Ishaan & the newest entrant to the institute, his step-brother Ahaan, brings drama and romance to this iconic dance campus in equal measure. Starring Shantanu Maheshwari and Shruti Sinha.",https://image.tmdb.org/t/p/w500/mbGbaL18r8Ccisd6FZaad6pNqhB.jpg,428441
236445,Campus Beats,5,Season 5,2025-04-10,15,"As Netra's team Ruthless gets ready to face the dance battle at a national level, her core-nemesis Rihanna is back into the game as the leader of the rival team Beat Breakers, ready to reclaim what all what belongs to her - her passion for dance, her old friends i.e. Sulekha, Kiran & Amit and goes w",https://image.tmdb.org/t/p/w500/iWDOYRYNFVciGiMPkBW076F8emv.jpg,450288
236445,Campus Beats,6,Season 6,,0,,,480384
155649,Crushed,1,Season 1,2022-01-12,6,,https://image.tmdb.org/t/p/w500/m0uwC6iC3JbElgAeq4K5Apg5AH1.jpg,240056
155649,Crushed,2,Season 2,2022-12-02,6,,https://image.tmdb.org/t/p/w500/nAHhHRg1wZpev548UKRWuoYIDmL.jpg,318314
155649,Crushed,3,Season 3,2023-11-11,6,,https://image.tmdb.org/t/p/w500/m7IivgR3Myf1nCwRDdclJSUXRQu.jpg,364805
155649,Crushed,4,Season 4,2024-02-09,6,,https://image.tmdb.org/t/p/w500/7RXf9uEI0QAhXTuRRNmiD1LyjhR.jpg,366171
153950,Yeh Kaali Kaali Ankhein,1,Season 1,2022-01-14,8,"Relentlessly pursued by a powerful politician’s daughter who will do anything to make him hers, a man slips down a dark, risky path to reclaim his life.",https://image.tmdb.org/t/p/w500/2ApT3yHFzzM9SipgbaUNC5i7Rus.jpg,236852
153950,Yeh Kaali Kaali Ankhein,2,Season 2,2024-11-22,6,An abduction forces Vikrant to wrestle with warring feelings of love and vengeance while leaving a bloody trail in his wake.,https://image.tmdb.org/t/p/w500/aGzLFogkrVY2QL3rmRGClmqlfTV.jpg,425574
212259,Jhansi,1,Season 1,2022-10-27,6,"Jhansi, a boutique owner, is an independent woman staying with her partner and his daughter, but an amnesiac. When she saves a girl from a molester at a wedding, Jhansi’s past catches up with her and rekindles several bitter memories from her childhood and the violence follows.",https://image.tmdb.org/t/p/w500/o03Hz79hxt0Agf99jKucaBLKuDj.jpg,312476
212259,Jhansi,2,Season 2,2023-01-19,4,"In her quest to know about her past, Jhansi, aka Mahitha, elicits answers from Ameesha and learns about Ethan and her equation with him. Knowing Jhansi is alive, Caleb returns to India. Amsa Begum, who has been with Mahitha, recounts her past.",https://image.tmdb.org/t/p/w500/s00b3sMZsxcMDsKLDUY2Rfhg7gK.jpg,317782
156035,Fanaa: Ishq Mein Marjawa,1,Season 1,2022-01-31,155,,,240874
222922,Jubilee,1,Season 1,2023-04-07,10,"In a newly independent India, a studio boss, his movie-star wife, a trusted aide, a nautch girl and a refugee will have their paths cross in their pursuit of stardom and riches.",https://image.tmdb.org/t/p/w500/l1mIwrnnU80KGtaKDHgDFZs1DSU.jpg,333884
259688,Gyaarah Gyaarah,1,Season 1,2024-08-09,8,"Gyaarah Gyaarah is an investigative thriller that is set across a timeline of three decades – 1990, 2001 and 2016. It blends mystery and science with a degree of mysticism. The story is set in Uttarakhand, where Yug Arya, a police inspector in 2016 receives a mysterious transmission from Shaurya Ant",https://image.tmdb.org/t/p/w500/6GPiXlykNSVfRbfXRcf6epbIZOJ.jpg,403331
114893,Paava Kadhaigal,1,Season 1,2020-12-18,4,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.",https://image.tmdb.org/t/p/w500/bBoNiWcVrAXHh5TJOHA5F4LMD8o.jpg,172742
247830,Dabba Cartel,1,Season 1,2025-02-28,7,,https://image.tmdb.org/t/p/w500/jwJzhmMDU9Nkbd4sqpeSpEH88S9.jpg,381669
201009,Indian Police Force,1,Season 1,2024-01-19,7,"""Indian Police Force” is an action-packed series that follows the harrowing journey of Delhi Police Officer Kabir Malik as he battles an insidious adversary, Zarar, who has chosen the path of terrorism. This cop drama unfolds a thrilling chase, capturing the relentless pursuit of justice and the sac",https://image.tmdb.org/t/p/w500/adAHp6OZp632mOrKLWCETyly2g7.jpg,292039
204866,Ek Duje Ke Vaaste 2,1,Season 1,2020-02-09,218,,,298766
204907,Sona Roder Gaan,1,Season 1,2022-01-24,306,,https://image.tmdb.org/t/p/w500/tPncwv76boQiT3sciQsQXDAMEmd.jpg,298825
133372,Meet,1,Season 1,2021-08-23,246,"Despite her efforts to provide for her family, Meets disregard for societal gender norms and her nonconformist job as a delivery agent make her an unsuitable girl in the eyes of her family.",https://image.tmdb.org/t/p/w500/zDGkhnAQoWFVdDu45Jwu0MqSOXO.jpg,210569
222610,Baalveer,1,Season 1,2023-03-18,45,,https://image.tmdb.org/t/p/w500/bkXZzACm1eovGF3WDkekNrUct8K.jpg,333213
222610,Baalveer,2,Baalveer Returns,,20,The threat to the world has a new face and Baalveers would not only face Timnasa in her full glory but will also be challenged by Ray and Bhaymaar.,,461847
222610,Baalveer,3,Baalveer 3,,104,"Baalveer 3 follows Baalveer as he saves Kaashvi and battles the evil Aagil using new powers, facing his greatest enemies across universes.",,461848
222610,Baalveer,4,Season 4,,57,"Baalveer 4 follows Baalveer as he faces Param, a powerful villain who has defeated 49 Baalveers and now targets him. After Param kills Baalveer’s mother and mentor, Baalveer must stop him from destroying the universe.",,461849
222610,Baalveer,5,Season 6,,74,"Baalveer is confronted by a powerful new enemy named Param, who has a mysterious connection to him and has already eliminated Baalveers across multiple universes. Param's sole mission is to destroy the current Baalveer.",,461850
207950,Emoji,1,Season 1,2022-08-12,7,"Aadhav and Deeksha, a vibrant young couple are about to be separated as passion pulls them apart. Can love win them back together?",https://image.tmdb.org/t/p/w500/pPpD48fMXKaoZ9IjPLIAb2C5O0F.jpg,304348
295268,Tumm Se Tumm Tak,1,Season 1,2025-07-07,267,,https://image.tmdb.org/t/p/w500/77BSpZ13SbaysMlFG6I8w0P5cFP.jpg,463777
307017,Seher Hone Ko Hai,1,Season 1,2025-12-02,88,,,487123
237560,Chachi No.1,1,Season 1,2023-10-17,2,,https://image.tmdb.org/t/p/w500/mZI0Zdfh2fCAoL9vbZhmTmh7Dob.jpg,361647
99292,Kavita Bhabhi,1,Season 1,2020-01-10,8,"Amazingly seductive bhabhi, pleasuring people over the phone calls. She narrates make out stories to the customers in a very romantic way and charges them with a good amount. Watch a tale full of lovely stories, Kavita Bhabhi.",https://image.tmdb.org/t/p/w500/lzuJzlza8gFCZDR5tBe5Q9Bv7JK.jpg,143141
99292,Kavita Bhabhi,2,Season 2,2020-02-02,5,"Amazingly seductive bhabhi, pleasuring people over the phone calls. She narrates make out stories to the customers in a very romantic way and charges them with a good amount. Watch a tale full of lovely stories, Kavita Bhabhi.",https://image.tmdb.org/t/p/w500/bzjycsyTcp4Q77328zREn1YNCEt.jpg,143149
99292,Kavita Bhabhi,3,Season 3,2020-02-02,5,"Amazingly seductive bhabhi, pleasuring people over the phone calls. She narrates make out stories to the customers in a very romantic way and charges them with a good amount. Watch a tale full of lovely stories, Kavita Bhabhi.",https://image.tmdb.org/t/p/w500/z8gKPavhVuhQGwcUWl9jJC8OmAL.jpg,143150
99292,Kavita Bhabhi,4,Season 4,2024-03-12,2,"Amazingly seductive bhabhi, pleasuring people over the phone calls. She narrates make out stories to the customers in a very romantic way and charges them with a good amount. Watch a tale full of lovely stories, Kavita Bhabhi.",https://image.tmdb.org/t/p/w500/nrDayhz8Kwr17aIkbdQqMolxcMV.jpg,384734
132117,Farzi,1,Season 1,2023-02-10,8,"Sunny, a brilliant small-time artist is catapulted into the high-stakes world of counterfeiting when he creates the perfect fake currency note, even as Michael, a fiery, unorthodox task force officer wants to rid the country of the counterfeiting menace. In this thrilling cat-and-mouse race, losing ",https://image.tmdb.org/t/p/w500/cTS86RwEBIDgCgUmjWQTSoPsK6p.jpg,207818
132117,Farzi,2,Season 2,,0,"A revenge-obsessed Sunny descends further into darkness stepping into a much larger game. Michael, cut off from the system but unable to walk away, continues his war on counterfeiting. In this high-stakes roller-coaster ride, both men circle a hidden force capable of shaking India’s financial system",,499710
286996,Veer Hanuman - Bolo Bajrang Bali Ki Jai,1,Season 1,2025-03-11,161,,,447359
204920,Guddi,1,Season 1,2022-02-28,552,,https://image.tmdb.org/t/p/w500/6u7pcb1eDTOBYRYL9SzjvjJwIBv.jpg,298844
126098,Maharani,1,Season 1,2021-05-27,10,"The chief minister from Indian state of Bihar survives an attack on his life. Ailing and unable to perform duties, he hands over reign of state to his innocent house wife, to keep the vultures of chair at bay. The outcome is far from what any one could have imagined as she sets to clean the system, ",https://image.tmdb.org/t/p/w500/3uv7fYs3Lku5gfkta6OwxhPLQTW.jpg,196349
126098,Maharani,2,Season 2,2022-08-24,10,"As Bheema Bharti runs a proxy government from prison, CM Rani Bharti is accused of misgovernance while Bihar fights anti-incumbency, jungle raj, and corruption.

Facing a constant turmoil of opposition from her own party and dealing with a husband and political enemies who are obstinately plotting t",https://image.tmdb.org/t/p/w500/3PclgUPfqHhbBVGB8yEVNXz8AVd.jpg,298449
126098,Maharani,3,Season 3,2024-03-06,8,"Rani finds herself imprisoned for three long years after CM Navin Kumar and his team ruthlessly eliminate Bheema Bharti and lay the blame on her. Through a relentless pursuit of justice intertwined with personal and political motives, can Rani prove her innocence to the people of Bihar and her son?",https://image.tmdb.org/t/p/w500/9MRGSjYNmshVqoeGzSnYg50lmsG.jpg,374422
126098,Maharani,4,Season 4,2025-11-06,8,"Maharani Season 4 fast-forwards to 2012 - Rani Bharti is now Bihar's two-term CM and a rising national force. In Delhi, PM Sudhakar Joshi battles a crumbling coalition. As ambitions clash and loyalties break, Rani and Joshi face off in a power struggle that could redefine India's future. Secrets, sc",https://image.tmdb.org/t/p/w500/cJkZ7xN3O6va35abY030TB3c2jH.jpg,479074
201072,Mon Phagun,1,Season 1,2021-07-26,386,,https://image.tmdb.org/t/p/w500/c6jUKy8HAdGXtdwC1zHOxRNsEgi.jpg,292146
100911,Asur,1,Welcome to Your Dark Side,2020-03-02,8,,https://image.tmdb.org/t/p/w500/nGklFY0qeQ9KOzPlwrs0tSir7iF.jpg,145950
100911,Asur,2,Rise of the Dark Side,2023-06-01,8,"Shubh returns for revenge and this season he takes the challenge to a whole new level. With the heroes fallen apart, will a desolate Dhananjay Rajpoot and a torn Nikhil Nair be able to stop him?",https://image.tmdb.org/t/p/w500/9AZnfGUnPZBBJJDtYk5Uoxw4IMf.jpg,342342
100911,Asur,3,Season 3,,0,,,461291
126829,Ray,1,Season 1,2021-06-25,4,"From a satire to a psychological thriller, four short stories from celebrated auteur and writer Satyajit Ray are adapted for the screen in this series.",https://image.tmdb.org/t/p/w500/mKIwXfWHS14lVPDOyLqxBBRVID7.jpg,197852
